Norway_index,z_index_index,ATC_match,best_z_index_index
368,41312,True,201650
368,41313,True,201650
368,49436,True,201650
368,49437,True,201650
368,49438,True,201650
368,65621,True,201650
368,65622,True,201650
368,72727,True,201650
370,1673,True,
370,20532,True,
370,45425,True,
370,72314,True,
371,11263,True,71293
371,11298,True,71293
371,49337,True,71293
382,2474,True,53880
382,2475,True,53880
382,3551,True,53880
382,24788,True,53880
382,25422,True,53880
382,28940,True,53880
382,36441,True,53880
384,1230,True,121363
384,1593,True,121363
384,11161,True,121363
384,25182,True,121363
386,429,True,
386,552,True,
386,609,True,
386,1339,True,
386,1594,True,
386,4194,True,
386,4535,True,
386,4536,True,
386,13582,True,
386,42510,True,
386,42511,True,
386,69244,True,
388,24775,True,222755
388,24776,True,222755
388,24777,True,222755
388,25026,True,222755
388,55730,True,222755
388,71578,True,222755
392,60488,True,106550
393,2620,True,21083
393,2621,True,21083
393,2622,True,21083
393,6396,True,21083
393,7332,True,21083
393,46624,True,21083
394,2620,True,21083
394,2621,True,21083
394,2622,True,21083
394,6396,True,21083
394,7332,True,21083
394,46624,True,21083
395,2620,True,21075
395,2621,True,21075
395,2622,True,21075
395,6396,True,21075
395,7332,True,21075
395,46624,True,21075
396,2620,True,23698
396,2621,True,23698
396,2622,True,23698
396,6396,True,23698
396,7332,True,23698
396,46624,True,23698
400,24775,True,222771
400,24776,True,222771
400,24777,True,222771
400,25026,True,222771
400,55730,True,222771
400,71578,True,222771
401,2514,True,82899
401,7290,True,82899
401,7291,True,82899
402,472,True,5738
402,482,True,5738
402,621,True,5738
402,643,True,5738
402,19785,True,5738
402,24478,True,5738
402,39675,True,5738
406,11171,True,90301
406,21340,True,90301
409,3348,True,85642
409,6305,True,85642
409,8660,True,85642
409,8661,True,85642
409,9065,True,85642
409,9066,True,85642
409,9067,True,85642
409,10729,True,85642
409,10730,True,85642
409,10731,True,85642
409,10732,True,85642
416,122,True,7447
416,123,True,7447
416,1027,True,7447
416,1028,True,7447
416,1030,True,7447
416,1340,True,7447
416,61191,True,7447
417,122,True,7439
417,123,True,7439
417,1027,True,7439
417,1028,True,7439
417,1030,True,7439
417,1340,True,7439
417,61191,True,7439
418,122,True,7447
418,123,True,7447
418,1027,True,7447
418,1028,True,7447
418,1030,True,7447
418,1340,True,7447
418,61191,True,7447
419,122,True,7447
419,123,True,7447
419,1027,True,7447
419,1028,True,7447
419,1030,True,7447
419,1340,True,7447
419,61191,True,7447
420,20705,True,104531
420,20712,True,104531
420,23988,True,104531
422,2769,True,56774
422,10425,True,56774
424,1721,True,204056
424,2357,True,204056
424,4113,True,204056
424,28083,True,204056
424,28978,True,204056
424,47763,True,204056
424,63319,True,204056
424,65785,True,204056
428,6345,True,67814
428,6347,True,67814
428,6348,True,67814
428,6572,True,67814
428,11097,True,67814
430,14015,True,82120
430,14037,True,82120
430,17151,True,82120
430,17217,True,82120
430,44113,True,82120
431,14015,True,82139
431,14037,True,82139
431,17151,True,82139
431,17217,True,82139
431,44113,True,82139
436,3506,True,69493
436,3507,True,69493
436,72218,True,69493
438,1349,True,33693
438,1350,True,33693
438,4022,True,33693
438,4023,True,33693
438,19151,True,33693
438,19168,True,33693
438,32148,True,33693
438,34798,True,33693
438,34799,True,33693
438,67443,True,33693
438,67456,True,33693
439,63098,True,218677
440,429,True,27847
440,552,True,27847
440,609,True,27847
440,1339,True,27847
440,1594,True,27847
440,4194,True,27847
440,4535,True,27847
440,4536,True,27847
440,13582,True,27847
440,42510,True,27847
440,42511,True,27847
440,69244,True,27847
442,4181,True,117587
442,4357,True,117587
442,4872,True,117587
442,4888,True,117587
442,24305,True,117587
442,24313,True,117587
442,24321,True,117587
442,24329,True,117587
442,28713,True,117587
442,28721,True,117587
442,28729,True,117587
442,56787,True,117587
442,65888,True,117587
442,67529,True,117587
442,67537,True,117587
442,67545,True,117587
444,24382,True,117838
444,58605,True,117838
445,24382,True,117838
445,58605,True,117838
449,2620,True,
449,2621,True,
449,2622,True,
449,6396,True,
449,7332,True,
449,46624,True,
450,3801,True,44423
450,4899,True,44423
450,5860,True,44423
450,5861,True,44423
450,6426,True,44423
453,374,True,15490
453,478,True,15490
453,479,True,15490
453,480,True,15490
453,1035,True,15490
453,1036,True,15490
453,3806,True,15490
453,7621,True,15490
453,16300,True,15490
453,16301,True,15490
453,16302,True,15490
453,22422,True,15490
453,28023,True,15490
453,32916,True,15490
453,32918,True,15490
453,50754,True,15490
454,122,True,7439
454,123,True,7439
454,1027,True,7439
454,1028,True,7439
454,1030,True,7439
454,1340,True,7439
454,61191,True,7439
455,122,True,7447
455,123,True,7447
455,1027,True,7447
455,1028,True,7447
455,1030,True,7447
455,1340,True,7447
455,61191,True,7447
456,122,True,7447
456,123,True,7447
456,1027,True,7447
456,1028,True,7447
456,1030,True,7447
456,1340,True,7447
456,61191,True,7447
457,122,True,7439
457,123,True,7439
457,1027,True,7439
457,1028,True,7439
457,1030,True,7439
457,1340,True,7439
457,61191,True,7439
458,122,True,7439
458,123,True,7439
458,1027,True,7439
458,1028,True,7439
458,1030,True,7439
458,1340,True,7439
458,61191,True,7439
460,1856,True,50504
460,1857,True,50504
460,21998,True,50504
461,1856,True,50520
461,1857,True,50520
461,21998,True,50520
465,24742,True,119245
472,1325,True,45543
472,1326,True,45543
472,3181,True,45543
472,3413,True,45543
472,3414,True,45543
472,3437,True,45543
472,3438,True,45543
472,3478,True,45543
472,3909,True,45543
472,3910,True,45543
472,11480,True,45543
472,11481,True,45543
472,11482,True,45543
473,37472,True,
474,47394,True,209341
474,47395,True,209341
479,3464,True,
479,3465,True,
479,7326,True,
479,14554,True,
479,18788,True,
480,851,True,45845
480,853,True,45845
480,1374,True,45845
480,3774,True,45845
480,4196,True,45845
480,4198,True,45845
480,6210,True,45845
480,6212,True,45845
480,13318,True,45845
480,39021,True,45845
480,51552,True,45845
481,296,True,
481,657,True,
481,1060,True,
481,1379,True,
481,1681,True,
481,1753,True,
481,6644,True,
481,6871,True,
481,22806,True,
481,25371,True,
481,27724,True,
481,32929,True,
481,34573,True,
481,34594,True,
481,34595,True,
481,34596,True,
481,34597,True,
481,37848,True,
481,39664,True,
481,42039,True,
481,44236,True,
481,46148,True,
481,48548,True,
481,48549,True,
481,48550,True,
481,48551,True,
481,49625,True,
481,49626,True,
481,49627,True,
481,49629,True,
481,50271,True,
481,51797,True,
481,52123,True,
481,53153,True,
481,57698,True,
481,57699,True,
481,57700,True,
481,57701,True,
481,58683,True,
481,58684,True,
481,59311,True,
481,64583,True,
481,65078,True,
481,65088,True,
481,65089,True,
481,65090,True,
481,65096,True,
481,65097,True,
481,65098,True,
481,65099,True,
481,65405,True,
481,65489,True,
481,65860,True,
481,67158,True,
481,68493,True,
481,69958,True,
481,69959,True,
481,69960,True,
481,71092,True,
481,71095,True,
481,71106,True,
481,71108,True,
481,71197,True,
483,46996,True,204684
483,47008,True,204684
484,46996,True,204684
484,47008,True,204684
485,17819,True,212202
485,55716,True,212202
485,55719,True,212202
489,24416,True,
490,8342,True,96989
490,8343,True,96989
490,8344,True,96989
490,15779,True,96989
490,15780,True,96989
490,15781,True,96989
490,15782,True,96989
490,15783,True,96989
490,15784,True,96989
490,30843,True,96989
490,30844,True,96989
490,30845,True,96989
490,30846,True,96989
490,58176,True,96989
490,58178,True,96989
491,8342,True,96962
491,8343,True,96962
491,8344,True,96962
491,15779,True,96962
491,15780,True,96962
491,15781,True,96962
491,15782,True,96962
491,15783,True,96962
491,15784,True,96962
491,30843,True,96962
491,30844,True,96962
491,30845,True,96962
491,30846,True,96962
491,58176,True,96962
491,58178,True,96962
492,8342,True,96970
492,8343,True,96970
492,8344,True,96970
492,15779,True,96970
492,15780,True,96970
492,15781,True,96970
492,15782,True,96970
492,15783,True,96970
492,15784,True,96970
492,30843,True,96970
492,30844,True,96970
492,30845,True,96970
492,30846,True,96970
492,58176,True,96970
492,58178,True,96970
493,1462,True,
493,1463,True,
493,1464,True,
493,36923,True,
496,24290,True,129771
496,29553,True,129771
496,29603,True,129771
496,35987,True,129771
496,36673,True,129771
496,39546,True,129771
496,39581,True,129771
496,50679,True,129771
496,61665,True,129771
500,374,True,81043
500,478,True,81043
500,479,True,81043
500,480,True,81043
500,1035,True,81043
500,1036,True,81043
500,3806,True,81043
500,7621,True,81043
500,16300,True,81043
500,16301,True,81043
500,16302,True,81043
500,22422,True,81043
500,28023,True,81043
500,32916,True,81043
500,32918,True,81043
500,50754,True,81043
504,13817,True,131601
504,45109,True,131601
504,45110,True,131601
507,4704,True,199303
507,4705,True,199303
507,4706,True,199303
507,4707,True,199303
507,44699,True,199303
508,264,True,16942
510,3217,True,60232
510,54578,True,60232
511,4117,True,67857
511,9056,True,67857
511,9057,True,67857
511,12240,True,67857
512,755,True,
512,1465,True,
512,1725,True,
512,1726,True,
512,5257,True,
512,8016,True,
512,8017,True,
512,8018,True,
512,8019,True,
512,8026,True,
512,8027,True,
512,8028,True,
512,8031,True,
512,8032,True,
512,8038,True,
512,8039,True,
512,8040,True,
512,8041,True,
512,8046,True,
512,11174,True,
512,12209,True,
512,12580,True,
512,16250,True,
512,22491,True,
512,47114,True,
512,71067,True,
512,71199,True,
513,55207,True,210307
514,799,True,68284
514,800,True,68284
514,801,True,68284
514,910,True,68284
514,1227,True,68284
514,2758,True,68284
514,3757,True,68284
514,3758,True,68284
514,3759,True,68284
514,63000,True,68284
514,63001,True,68284
514,69197,True,68284
515,3464,True,
515,3465,True,
515,7326,True,
515,14554,True,
515,18788,True,
518,605,True,17469
518,703,True,17469
518,1313,True,17469
518,1883,True,17469
518,3116,True,17469
518,3874,True,17469
518,5915,True,17469
518,13567,True,17469
518,22818,True,17469
518,32783,True,17469
518,43219,True,17469
518,43559,True,17469
518,50650,True,17469
518,50651,True,17469
518,63216,True,17469
518,73956,True,17469
519,851,True,67679
519,853,True,67679
519,1374,True,67679
519,3774,True,67679
519,4196,True,67679
519,4198,True,67679
519,6210,True,67679
519,6212,True,67679
519,13318,True,67679
519,39021,True,67679
519,51552,True,67679
521,1317,True,67903
521,2498,True,67903
521,2611,True,67903
521,2612,True,67903
521,2613,True,67903
521,2640,True,67903
521,2734,True,67903
521,4835,True,67903
521,5750,True,67903
521,8335,True,67903
521,15146,True,67903
521,15147,True,67903
521,15927,True,67903
521,16303,True,67903
521,20544,True,67903
521,20573,True,67903
521,23590,True,67903
521,24390,True,67903
521,28396,True,67903
521,29836,True,67903
521,30490,True,67903
521,35924,True,67903
521,36780,True,67903
521,54370,True,67903
521,73936,True,67903
527,6081,True,46310
527,6082,True,46310
527,6573,True,46310
527,6574,True,46310
527,26533,True,46310
527,28506,True,46310
527,28508,True,46310
527,44234,True,46310
527,59306,True,46310
527,62623,True,46310
527,68404,True,46310
528,12457,True,85448
528,18141,True,85448
529,2859,True,
529,2887,True,
529,11066,True,
529,13445,True,
529,13668,True,
529,13695,True,
529,13722,True,
529,13750,True,
529,23312,True,
529,23340,True,
529,23656,True,
536,12415,True,83879
536,24572,True,83879
537,3506,True,69507
537,3507,True,69507
537,72218,True,69507
538,3556,True,63541
538,3557,True,63541
538,21632,True,63541
538,24574,True,63541
539,2354,True,99015
539,4855,True,99015
539,19774,True,99015
541,20705,True,104531
541,20712,True,104531
541,23988,True,104531
542,20705,True,
542,20712,True,
542,23988,True,
543,20705,True,82414
543,20712,True,82414
543,23988,True,82414
549,1352,True,45721
549,1353,True,45721
549,1354,True,45721
549,28272,True,45721
549,46404,True,45721
549,64760,True,45721
550,851,True,32476
550,853,True,32476
550,1374,True,32476
550,3774,True,32476
550,4196,True,32476
550,4198,True,32476
550,6210,True,32476
550,6212,True,32476
550,13318,True,32476
550,39021,True,32476
550,51552,True,32476
554,296,True,1651
554,657,True,1651
554,1060,True,1651
554,1379,True,1651
554,1681,True,1651
554,1753,True,1651
554,6644,True,1651
554,6871,True,1651
554,22806,True,1651
554,25371,True,1651
554,27724,True,1651
554,32929,True,1651
554,34573,True,1651
554,34594,True,1651
554,34595,True,1651
554,34596,True,1651
554,34597,True,1651
554,37848,True,1651
554,39664,True,1651
554,42039,True,1651
554,44236,True,1651
554,46148,True,1651
554,48548,True,1651
554,48549,True,1651
554,48550,True,1651
554,48551,True,1651
554,49625,True,1651
554,49626,True,1651
554,49627,True,1651
554,49629,True,1651
554,50271,True,1651
554,51797,True,1651
554,52123,True,1651
554,53153,True,1651
554,57698,True,1651
554,57699,True,1651
554,57700,True,1651
554,57701,True,1651
554,58683,True,1651
554,58684,True,1651
554,59311,True,1651
554,64583,True,1651
554,65078,True,1651
554,65088,True,1651
554,65089,True,1651
554,65090,True,1651
554,65096,True,1651
554,65097,True,1651
554,65098,True,1651
554,65099,True,1651
554,65405,True,1651
554,65489,True,1651
554,65860,True,1651
554,67158,True,1651
554,68493,True,1651
554,69958,True,1651
554,69959,True,1651
554,69960,True,1651
554,71092,True,1651
554,71095,True,1651
554,71106,True,1651
554,71108,True,1651
554,71197,True,1651
559,296,True,5959
559,657,True,5959
559,1060,True,5959
559,1379,True,5959
559,1681,True,5959
559,1753,True,5959
559,6644,True,5959
559,6871,True,5959
559,22806,True,5959
559,25371,True,5959
559,27724,True,5959
559,32929,True,5959
559,34573,True,5959
559,34594,True,5959
559,34595,True,5959
559,34596,True,5959
559,34597,True,5959
559,37848,True,5959
559,39664,True,5959
559,42039,True,5959
559,44236,True,5959
559,46148,True,5959
559,48548,True,5959
559,48549,True,5959
559,48550,True,5959
559,48551,True,5959
559,49625,True,5959
559,49626,True,5959
559,49627,True,5959
559,49629,True,5959
559,50271,True,5959
559,51797,True,5959
559,52123,True,5959
559,53153,True,5959
559,57698,True,5959
559,57699,True,5959
559,57700,True,5959
559,57701,True,5959
559,58683,True,5959
559,58684,True,5959
559,59311,True,5959
559,64583,True,5959
559,65078,True,5959
559,65088,True,5959
559,65089,True,5959
559,65090,True,5959
559,65096,True,5959
559,65097,True,5959
559,65098,True,5959
559,65099,True,5959
559,65405,True,5959
559,65489,True,5959
559,65860,True,5959
559,67158,True,5959
559,68493,True,5959
559,69958,True,5959
559,69959,True,5959
559,69960,True,5959
559,71092,True,5959
559,71095,True,5959
559,71106,True,5959
559,71108,True,5959
559,71197,True,5959
564,6411,True,75248
564,12945,True,75248
564,22000,True,75248
564,22001,True,75248
564,23243,True,75248
564,28670,True,75248
564,28671,True,75248
564,28839,True,75248
564,29129,True,75248
564,30478,True,75248
564,36879,True,75248
564,60608,True,75248
564,64839,True,75248
568,1599,True,47724
570,2149,True,102296
570,2151,True,102296
570,2153,True,102296
570,5994,True,102296
570,16545,True,102296
570,18872,True,102296
570,19153,True,102296
570,32037,True,102296
570,67054,True,102296
570,67058,True,102296
571,3720,True,
571,3721,True,
571,9075,True,
574,605,True,27278
574,703,True,27278
574,1313,True,27278
574,1883,True,27278
574,3116,True,27278
574,3874,True,27278
574,5915,True,27278
574,13567,True,27278
574,22818,True,27278
574,32783,True,27278
574,43219,True,27278
574,43559,True,27278
574,50650,True,27278
574,50651,True,27278
574,63216,True,27278
574,73956,True,27278
592,4704,True,75736
592,4705,True,75736
592,4706,True,75736
592,4707,True,75736
592,44699,True,75736
598,3464,True,
598,3465,True,
598,7326,True,
598,14554,True,
598,18788,True,
602,7897,True,
602,15338,True,
602,15339,True,
602,73002,True,
602,73152,True,
603,11731,True,196886
603,11732,True,196886
608,605,True,27278
608,703,True,27278
608,1313,True,27278
608,1883,True,27278
608,3116,True,27278
608,3874,True,27278
608,5915,True,27278
608,13567,True,27278
608,22818,True,27278
608,32783,True,27278
608,43219,True,27278
608,43559,True,27278
608,50650,True,27278
608,50651,True,27278
608,63216,True,27278
608,73956,True,27278
609,10391,True,167371
609,11176,True,167371
609,20094,True,167371
609,20562,True,167371
609,22742,True,167371
613,14015,True,82112
613,14037,True,82112
613,17151,True,82112
613,17217,True,82112
613,44113,True,82112
616,55208,True,
619,14015,True,82112
619,14037,True,82112
619,17151,True,82112
619,17217,True,82112
619,44113,True,82112
620,6654,True,5509
620,14459,True,5509
620,14461,True,5509
620,56117,True,5509
620,61137,True,5509
620,61138,True,5509
620,64589,True,5509
620,66340,True,5509
623,1311,True,98248
623,1312,True,98248
623,3141,True,98248
623,3177,True,98248
623,6193,True,98248
623,8467,True,98248
623,17591,True,98248
623,46913,True,98248
623,58294,True,98248
623,58295,True,98248
623,60200,True,98248
623,65533,True,98248
623,67854,True,98248
624,1230,True,65846
624,1593,True,65846
624,11161,True,65846
624,25182,True,65846
625,1230,True,65838
625,1593,True,65838
625,11161,True,65838
625,25182,True,65838
631,3363,True,
631,6542,True,
631,6635,True,
631,6722,True,
631,11257,True,
631,17444,True,
631,22117,True,
631,26674,True,
631,28767,True,
631,30595,True,
631,35530,True,
631,44021,True,
631,49654,True,
631,51759,True,
631,64517,True,
631,72725,True,
632,55208,True,
633,55208,True,
634,2474,True,121495
634,2475,True,121495
634,3551,True,121495
634,24788,True,121495
634,25422,True,121495
634,28940,True,121495
634,36441,True,121495
638,11731,True,196886
638,11732,True,196886
641,11731,True,196894
641,11732,True,196894
656,595,True,30732
663,10391,True,167371
663,11176,True,167371
663,20094,True,167371
663,20562,True,167371
663,22742,True,167371
664,10391,True,167398
664,11176,True,167398
664,20094,True,167398
664,20562,True,167398
664,22742,True,167398
665,34655,True,
666,10391,True,167398
666,11176,True,167398
666,20094,True,167398
666,20562,True,167398
666,22742,True,167398
667,2149,True,80365
667,2151,True,80365
667,2153,True,80365
667,5994,True,80365
667,16545,True,80365
667,18872,True,80365
667,19153,True,80365
667,32037,True,80365
667,67054,True,80365
667,67058,True,80365
668,8330,True,
668,8331,True,
668,8332,True,
668,8333,True,
668,15862,True,
668,15863,True,
668,15864,True,
668,17568,True,
668,17570,True,
668,17572,True,
668,17573,True,
668,17574,True,
668,17575,True,
668,23077,True,
668,23078,True,
668,27414,True,
668,27415,True,
668,29552,True,
668,36724,True,
668,36725,True,
668,36726,True,
668,39511,True,
668,39512,True,
668,39513,True,
668,39744,True,
668,42631,True,
668,67230,True,
668,67231,True,
668,67232,True,
668,67233,True,
668,67234,True,
668,67235,True,
668,68985,True,
668,68986,True,
668,68987,True,
674,3217,True,60232
674,54578,True,60232
675,3464,True,61220
675,3465,True,61220
675,7326,True,61220
675,14554,True,61220
675,18788,True,61220
681,28945,True,
681,40441,True,
686,6411,True,117633
686,12945,True,117633
686,22000,True,117633
686,22001,True,117633
686,23243,True,117633
686,28670,True,117633
686,28671,True,117633
686,28839,True,117633
686,29129,True,117633
686,30478,True,117633
686,36879,True,117633
686,60608,True,117633
686,64839,True,117633
688,4811,True,95230
688,4812,True,95230
688,15719,True,95230
688,31841,True,95230
688,68850,True,95230
691,28737,True,
691,28738,True,
692,787,True,
692,3511,True,
692,4576,True,
692,8258,True,
692,22502,True,
692,22576,True,
692,22581,True,
692,22763,True,
692,22819,True,
692,22870,True,
692,22871,True,
692,45928,True,
692,50264,True,
692,65920,True,
696,2859,True,
696,2887,True,
696,11066,True,
696,13445,True,
696,13668,True,
696,13695,True,
696,13722,True,
696,13750,True,
696,23312,True,
696,23340,True,
696,23656,True,
697,2859,True,
697,2887,True,
697,11066,True,
697,13445,True,
697,13668,True,
697,13695,True,
697,13722,True,
697,13750,True,
697,23312,True,
697,23340,True,
697,23656,True,
698,2859,True,
698,2887,True,
698,11066,True,
698,13445,True,
698,13668,True,
698,13695,True,
698,13722,True,
698,13750,True,
698,23312,True,
698,23340,True,
698,23656,True,
699,2859,True,
699,2887,True,
699,11066,True,
699,13445,True,
699,13668,True,
699,13695,True,
699,13722,True,
699,13750,True,
699,23312,True,
699,23340,True,
699,23656,True,
700,2859,True,
700,2887,True,
700,11066,True,
700,13445,True,
700,13668,True,
700,13695,True,
700,13722,True,
700,13750,True,
700,23312,True,
700,23340,True,
700,23656,True,
701,2859,True,35122
701,2887,True,35122
701,11066,True,35122
701,13445,True,35122
701,13668,True,35122
701,13695,True,35122
701,13722,True,35122
701,13750,True,35122
701,23312,True,35122
701,23340,True,35122
701,23656,True,35122
702,2859,True,95389
702,2887,True,95389
702,11066,True,95389
702,13445,True,95389
702,13668,True,95389
702,13695,True,95389
702,13722,True,95389
702,13750,True,95389
702,23312,True,95389
702,23340,True,95389
702,23656,True,95389
703,2859,True,57789
703,2887,True,57789
703,11066,True,57789
703,13445,True,57789
703,13668,True,57789
703,13695,True,57789
703,13722,True,57789
703,13750,True,57789
703,23312,True,57789
703,23340,True,57789
703,23656,True,57789
704,284,True,209880
704,438,True,209880
704,665,True,209880
704,989,True,209880
704,11103,True,209880
704,11104,True,209880
704,13781,True,209880
704,16496,True,209880
704,22475,True,209880
704,23554,True,209880
704,24094,True,209880
704,24447,True,209880
704,24967,True,209880
704,28024,True,209880
704,29058,True,209880
704,30210,True,209880
704,30842,True,209880
704,32636,True,209880
704,32932,True,209880
704,32933,True,209880
704,34795,True,209880
704,34796,True,209880
704,35336,True,209880
704,35372,True,209880
704,36813,True,209880
704,37655,True,209880
704,38142,True,209880
704,39778,True,209880
704,40569,True,209880
704,43453,True,209880
704,47796,True,209880
704,48568,True,209880
704,48569,True,209880
704,48602,True,209880
704,49563,True,209880
704,49565,True,209880
704,51843,True,209880
704,54887,True,209880
704,55122,True,209880
704,55307,True,209880
704,55308,True,209880
704,62558,True,209880
704,62559,True,209880
704,64291,True,209880
704,65599,True,209880
704,65684,True,209880
714,1031,True,3352
714,1032,True,3352
714,2643,True,3352
714,24469,True,3352
714,35832,True,3352
714,62851,True,3352
715,1673,True,
715,20532,True,
715,45425,True,
715,72314,True,
716,2474,True,121495
716,2475,True,121495
716,3551,True,121495
716,24788,True,121495
716,25422,True,121495
716,28940,True,121495
716,36441,True,121495
720,4704,True,75698
720,4705,True,75698
720,4706,True,75698
720,4707,True,75698
720,44699,True,75698
721,2514,True,82899
721,7290,True,82899
721,7291,True,82899
723,3716,True,85499
723,8462,True,85499
723,14748,True,85499
723,15624,True,85499
727,26012,True,52582
727,34210,True,52582
727,37485,True,52582
732,63098,True,218677
735,34655,True,
739,18570,True,100129
739,42859,True,100129
740,3735,True,67369
740,3736,True,67369
740,13833,True,67369
740,65456,True,67369
740,65945,True,67369
742,3845,True,195995
742,28710,True,195995
744,5995,True,79219
744,6003,True,79219
744,20884,True,79219
745,5995,True,79227
745,6003,True,79227
745,20884,True,79227
746,1325,True,90190
746,1326,True,90190
746,3181,True,90190
746,3413,True,90190
746,3414,True,90190
746,3437,True,90190
746,3438,True,90190
746,3478,True,90190
746,3909,True,90190
746,3910,True,90190
746,11480,True,90190
746,11481,True,90190
746,11482,True,90190
747,1325,True,90204
747,1326,True,90204
747,3181,True,90204
747,3413,True,90204
747,3414,True,90204
747,3437,True,90204
747,3438,True,90204
747,3478,True,90204
747,3909,True,90204
747,3910,True,90204
747,11480,True,90204
747,11481,True,90204
747,11482,True,90204
748,1325,True,90212
748,1326,True,90212
748,3181,True,90212
748,3413,True,90212
748,3414,True,90212
748,3437,True,90212
748,3438,True,90212
748,3478,True,90212
748,3909,True,90212
748,3910,True,90212
748,11480,True,90212
748,11481,True,90212
748,11482,True,90212
749,4736,True,75191
749,41756,True,75191
749,70039,True,75191
750,11456,True,38733
750,14148,True,38733
750,14149,True,38733
750,14153,True,38733
750,14154,True,38733
750,17693,True,38733
750,24990,True,38733
750,60475,True,38733
750,68319,True,38733
753,2620,True,21075
753,2621,True,21075
753,2622,True,21075
753,6396,True,21075
753,7332,True,21075
753,46624,True,21075
754,2620,True,23698
754,2621,True,23698
754,2622,True,23698
754,6396,True,23698
754,7332,True,23698
754,46624,True,23698
755,4811,True,95230
755,4812,True,95230
755,15719,True,95230
755,31841,True,95230
755,68850,True,95230
756,698,True,
757,3363,True,213950
757,6542,True,213950
757,6635,True,213950
757,6722,True,213950
757,11257,True,213950
757,17444,True,213950
757,22117,True,213950
757,26674,True,213950
757,28767,True,213950
757,30595,True,213950
757,35530,True,213950
757,44021,True,213950
757,49654,True,213950
757,51759,True,213950
757,64517,True,213950
757,72725,True,213950
758,8330,True,
758,8331,True,
758,8332,True,
758,8333,True,
758,15862,True,
758,15863,True,
758,15864,True,
758,17568,True,
758,17570,True,
758,17572,True,
758,17573,True,
758,17574,True,
758,17575,True,
758,23077,True,
758,23078,True,
758,27414,True,
758,27415,True,
758,29552,True,
758,36724,True,
758,36725,True,
758,36726,True,
758,39511,True,
758,39512,True,
758,39513,True,
758,39744,True,
758,42631,True,
758,67230,True,
758,67231,True,
758,67232,True,
758,67233,True,
758,67234,True,
758,67235,True,
758,68985,True,
758,68986,True,
758,68987,True,
759,8330,True,
759,8331,True,
759,8332,True,
759,8333,True,
759,15862,True,
759,15863,True,
759,15864,True,
759,17568,True,
759,17570,True,
759,17572,True,
759,17573,True,
759,17574,True,
759,17575,True,
759,23077,True,
759,23078,True,
759,27414,True,
759,27415,True,
759,29552,True,
759,36724,True,
759,36725,True,
759,36726,True,
759,39511,True,
759,39512,True,
759,39513,True,
759,39744,True,
759,42631,True,
759,67230,True,
759,67231,True,
759,67232,True,
759,67233,True,
759,67234,True,
759,67235,True,
759,68985,True,
759,68986,True,
759,68987,True,
761,3126,True,101850
761,3880,True,101850
761,15555,True,101850
761,55647,True,101850
762,2514,True,82880
762,7290,True,82880
762,7291,True,82880
763,2514,True,82880
763,7290,True,82880
763,7291,True,82880
765,8330,True,
765,8331,True,
765,8332,True,
765,8333,True,
765,15862,True,
765,15863,True,
765,15864,True,
765,17568,True,
765,17570,True,
765,17572,True,
765,17573,True,
765,17574,True,
765,17575,True,
765,23077,True,
765,23078,True,
765,27414,True,
765,27415,True,
765,29552,True,
765,36724,True,
765,36725,True,
765,36726,True,
765,39511,True,
765,39512,True,
765,39513,True,
765,39744,True,
765,42631,True,
765,67230,True,
765,67231,True,
765,67232,True,
765,67233,True,
765,67234,True,
765,67235,True,
765,68985,True,
765,68986,True,
765,68987,True,
766,8330,True,
766,8331,True,
766,8332,True,
766,8333,True,
766,15862,True,
766,15863,True,
766,15864,True,
766,17568,True,
766,17570,True,
766,17572,True,
766,17573,True,
766,17574,True,
766,17575,True,
766,23077,True,
766,23078,True,
766,27414,True,
766,27415,True,
766,29552,True,
766,36724,True,
766,36725,True,
766,36726,True,
766,39511,True,
766,39512,True,
766,39513,True,
766,39744,True,
766,42631,True,
766,67230,True,
766,67231,True,
766,67232,True,
766,67233,True,
766,67234,True,
766,67235,True,
766,68985,True,
766,68986,True,
766,68987,True,
767,2444,True,31186
767,61744,True,31186
773,36372,True,
774,261,True,
774,9059,True,
774,9060,True,
774,9061,True,
776,5147,True,
776,5148,True,
776,32165,True,
777,3363,True,134163
777,6542,True,134163
777,6635,True,134163
777,6722,True,134163
777,11257,True,134163
777,17444,True,134163
777,22117,True,134163
777,26674,True,134163
777,28767,True,134163
777,30595,True,134163
777,35530,True,134163
777,44021,True,134163
777,49654,True,134163
777,51759,True,134163
777,64517,True,134163
777,72725,True,134163
778,1845,True,60054
778,1846,True,60054
778,1847,True,60054
778,17821,True,60054
778,17822,True,60054
778,20807,True,60054
778,22190,True,60054
778,28032,True,60054
778,54111,True,60054
778,54112,True,60054
778,54113,True,60054
778,54114,True,60054
778,54115,True,60054
778,54116,True,60054
778,71787,True,60054
778,74363,True,60054
779,11731,True,196894
779,11732,True,196894
780,55208,True,
784,5147,True,55727
784,5148,True,55727
784,32165,True,55727
786,5053,True,
786,5055,True,
786,5057,True,
786,43587,True,
788,55208,True,
789,55208,True,
791,8330,True,
791,8331,True,
791,8332,True,
791,8333,True,
791,15862,True,
791,15863,True,
791,15864,True,
791,17568,True,
791,17570,True,
791,17572,True,
791,17573,True,
791,17574,True,
791,17575,True,
791,23077,True,
791,23078,True,
791,27414,True,
791,27415,True,
791,29552,True,
791,36724,True,
791,36725,True,
791,36726,True,
791,39511,True,
791,39512,True,
