Italy_index,z_index_index,ATC_match,best_z_index_index
2375,1443,True,46337
2375,26310,True,46337
2375,28807,True,46337
2375,28808,True,46337
2375,28809,True,46337
2376,1209,True,43729
2376,1210,True,43729
2376,1443,True,43729
2376,26310,True,43729
2376,28807,True,43729
2376,28808,True,43729
2376,28809,True,43729
2377,1209,True,43710
2377,1210,True,43710
2377,1443,True,43710
2377,26310,True,43710
2377,28807,True,43710
2377,28808,True,43710
2377,28809,True,43710
2380,546,True,
2380,607,True,
2380,28028,True,
2381,3814,True,50172
2381,5130,True,50172
2381,5131,True,50172
2381,5132,True,50172
2382,3814,True,50180
2382,5130,True,50180
2382,5131,True,50180
2382,5132,True,50180
2383,1317,True,67903
2383,2498,True,67903
2383,2611,True,67903
2383,2612,True,67903
2383,2613,True,67903
2383,2640,True,67903
2383,2734,True,67903
2383,4835,True,67903
2383,5750,True,67903
2383,8335,True,67903
2383,15146,True,67903
2383,15147,True,67903
2383,15927,True,67903
2383,16303,True,67903
2383,20544,True,67903
2383,20573,True,67903
2383,23590,True,67903
2383,24390,True,67903
2383,28396,True,67903
2383,29836,True,67903
2383,30490,True,67903
2383,35924,True,67903
2383,36780,True,67903
2383,54370,True,67903
2383,73936,True,67903
2384,4617,True,
2384,28029,True,
2384,41401,True,
2384,42431,True,
2384,42432,True,
2384,62869,True,
2385,9266,True,
2385,16228,True,
2385,20521,True,
2385,43572,True,
2385,44043,True,
2385,45887,True,
2386,1414,True,46353
2386,37695,True,46353
2388,355,True,
2388,3182,True,
2389,122,True,
2389,123,True,
2389,1027,True,
2389,1028,True,
2389,1030,True,
2389,1340,True,
2389,61191,True,
2390,2444,True,
2390,61744,True,
2391,2444,True,
2391,61744,True,
2392,2859,True,106879
2392,2887,True,106879
2392,11066,True,106879
2392,13445,True,106879
2392,13668,True,106879
2392,13695,True,106879
2392,13722,True,106879
2392,13750,True,106879
2392,23312,True,106879
2392,23340,True,106879
2392,23656,True,106879
2393,2859,True,106887
2393,2887,True,106887
2393,11066,True,106887
2393,13445,True,106887
2393,13668,True,106887
2393,13695,True,106887
2393,13722,True,106887
2393,13750,True,106887
2393,23312,True,106887
2393,23340,True,106887
2393,23656,True,106887
2394,2859,True,
2394,2887,True,
2394,11066,True,
2394,13445,True,
2394,13668,True,
2394,13695,True,
2394,13722,True,
2394,13750,True,
2394,23312,True,
2394,23340,True,
2394,23656,True,
2395,2859,True,
2395,2887,True,
2395,11066,True,
2395,13445,True,
2395,13668,True,
2395,13695,True,
2395,13722,True,
2395,13750,True,
2395,23312,True,
2395,23340,True,
2395,23656,True,
2396,2859,True,106879
2396,2887,True,106879
2396,11066,True,106879
2396,13445,True,106879
2396,13668,True,106879
2396,13695,True,106879
2396,13722,True,106879
2396,13750,True,106879
2396,23312,True,106879
2396,23340,True,106879
2396,23656,True,106879
2397,2642,True,22101
2398,21317,True,
2398,46015,True,
2399,13980,True,112399
2399,13990,True,112399
2399,14000,True,112399
2399,18633,True,112399
2399,18643,True,112399
2399,18653,True,112399
2399,21022,True,112399
2399,23137,True,112399
2399,23147,True,112399
2399,23157,True,112399
2399,23167,True,112399
2399,23177,True,112399
2399,23187,True,112399
2399,25282,True,112399
2399,25292,True,112399
2399,25302,True,112399
2399,25312,True,112399
2399,28428,True,112399
2399,28841,True,112399
2399,28851,True,112399
2399,29319,True,112399
2399,29329,True,112399
2399,29339,True,112399
2399,29349,True,112399
2399,29359,True,112399
2399,29369,True,112399
2399,29379,True,112399
2399,29413,True,112399
2399,29444,True,112399
2399,29454,True,112399
2399,34926,True,112399
2399,34937,True,112399
2399,34947,True,112399
2399,34957,True,112399
2399,34967,True,112399
2399,34977,True,112399
2399,34987,True,112399
2399,37853,True,112399
2399,37863,True,112399
2399,37873,True,112399
2399,40939,True,112399
2399,40949,True,112399
2399,40959,True,112399
2399,40972,True,112399
2399,41753,True,112399
2399,41754,True,112399
2399,41755,True,112399
2399,42262,True,112399
2399,45194,True,112399
2399,45214,True,112399
2399,45224,True,112399
2399,45234,True,112399
2399,45244,True,112399
2399,58661,True,112399
2399,69308,True,112399
2399,73419,True,112399
2399,73429,True,112399
2399,73439,True,112399
2399,73449,True,112399
2399,73459,True,112399
2400,13980,True,112429
2400,13990,True,112429
2400,14000,True,112429
2400,18633,True,112429
2400,18643,True,112429
2400,18653,True,112429
2400,21022,True,112429
2400,23137,True,112429
2400,23147,True,112429
2400,23157,True,112429
2400,23167,True,112429
2400,23177,True,112429
2400,23187,True,112429
2400,25282,True,112429
2400,25292,True,112429
2400,25302,True,112429
2400,25312,True,112429
2400,28428,True,112429
2400,28841,True,112429
2400,28851,True,112429
2400,29319,True,112429
2400,29329,True,112429
2400,29339,True,112429
2400,29349,True,112429
2400,29359,True,112429
2400,29369,True,112429
2400,29379,True,112429
2400,29413,True,112429
2400,29444,True,112429
2400,29454,True,112429
2400,34926,True,112429
2400,34937,True,112429
2400,34947,True,112429
2400,34957,True,112429
2400,34967,True,112429
2400,34977,True,112429
2400,34987,True,112429
2400,37853,True,112429
2400,37863,True,112429
2400,37873,True,112429
2400,40939,True,112429
2400,40949,True,112429
2400,40959,True,112429
2400,40972,True,112429
2400,41753,True,112429
2400,41754,True,112429
2400,41755,True,112429
2400,42262,True,112429
2400,45194,True,112429
2400,45214,True,112429
2400,45224,True,112429
2400,45234,True,112429
2400,45244,True,112429
2400,58661,True,112429
2400,69308,True,112429
2400,73419,True,112429
2400,73429,True,112429
2400,73439,True,112429
2400,73449,True,112429
2400,73459,True,112429
2401,3474,True,121320
2401,3476,True,121320
2401,8336,True,121320
2402,17239,True,101044
2402,24294,True,101044
2403,605,True,17760
2403,703,True,17760
2403,1313,True,17760
2403,1883,True,17760
2403,3116,True,17760
2403,3874,True,17760
2403,5915,True,17760
2403,13567,True,17760
2403,22818,True,17760
2403,32783,True,17760
2403,43219,True,17760
2403,43559,True,17760
2403,50650,True,17760
2403,50651,True,17760
2403,63216,True,17760
2403,73956,True,17760
2404,605,True,17760
2404,703,True,17760
2404,1313,True,17760
2404,1883,True,17760
2404,3116,True,17760
2404,3874,True,17760
2404,5915,True,17760
2404,13567,True,17760
2404,22818,True,17760
2404,32783,True,17760
2404,43219,True,17760
2404,43559,True,17760
2404,50650,True,17760
2404,50651,True,17760
2404,63216,True,17760
2404,73956,True,17760
2405,605,True,
2405,703,True,
2405,1313,True,
2405,1883,True,
2405,3116,True,
2405,3874,True,
2405,5915,True,
2405,13567,True,
2405,22818,True,
2405,32783,True,
2405,43219,True,
2405,43559,True,
2405,50650,True,
2405,50651,True,
2405,63216,True,
2405,73956,True,
2407,2859,True,74896
2407,2887,True,74896
2407,11066,True,74896
2407,13445,True,74896
2407,13668,True,74896
2407,13695,True,74896
2407,13722,True,74896
2407,13750,True,74896
2407,23312,True,74896
2407,23340,True,74896
2407,23656,True,74896
2408,3780,True,72885
2408,37451,True,72885
2409,3780,True,148113
2409,37451,True,148113
2411,10434,True,199036
2411,16904,True,199036
2411,16905,True,199036
2411,16906,True,199036
2411,35219,True,199036
2411,45582,True,199036
2411,45583,True,199036
2411,45584,True,199036
2411,45585,True,199036
2411,47530,True,199036
2411,48077,True,199036
2411,51555,True,199036
2411,54307,True,199036
2411,55900,True,199036
2412,10434,True,199028
2412,16904,True,199028
2412,16905,True,199028
2412,16906,True,199028
2412,35219,True,199028
2412,45582,True,199028
2412,45583,True,199028
2412,45584,True,199028
2412,45585,True,199028
2412,47530,True,199028
2412,48077,True,199028
2412,51555,True,199028
2412,54307,True,199028
2412,55900,True,199028
2413,10434,True,199044
2413,16904,True,199044
2413,16905,True,199044
2413,16906,True,199044
2413,35219,True,199044
2413,45582,True,199044
2413,45583,True,199044
2413,45584,True,199044
2413,45585,True,199044
2413,47530,True,199044
2413,48077,True,199044
2413,51555,True,199044
2413,54307,True,199044
2413,55900,True,199044
2414,10434,True,199001
2414,16904,True,199001
2414,16905,True,199001
2414,16906,True,199001
2414,35219,True,199001
2414,45582,True,199001
2414,45583,True,199001
2414,45584,True,199001
2414,45585,True,199001
2414,47530,True,199001
2414,48077,True,199001
2414,51555,True,199001
2414,54307,True,199001
2414,55900,True,199001
2415,10434,True,87084
2415,16904,True,87084
2415,16905,True,87084
2415,16906,True,87084
2415,35219,True,87084
2415,45582,True,87084
2415,45583,True,87084
2415,45584,True,87084
2415,45585,True,87084
2415,47530,True,87084
2415,48077,True,87084
2415,51555,True,87084
2415,54307,True,87084
2415,55900,True,87084
2416,10434,True,199052
2416,16904,True,199052
2416,16905,True,199052
2416,16906,True,199052
2416,35219,True,199052
2416,45582,True,199052
2416,45583,True,199052
2416,45584,True,199052
2416,45585,True,199052
2416,47530,True,199052
2416,48077,True,199052
2416,51555,True,199052
2416,54307,True,199052
2416,55900,True,199052
2419,1509,True,70459
2419,1600,True,70459
2419,1601,True,70459
2419,1602,True,70459
2419,2779,True,70459
2419,13666,True,70459
2419,13667,True,70459
2419,25902,True,70459
2419,25903,True,70459
2419,25904,True,70459
2419,28429,True,70459
2420,1509,True,70440
2420,1600,True,70440
2420,1601,True,70440
2420,1602,True,70440
2420,2779,True,70440
2420,13666,True,70440
2420,13667,True,70440
2420,25902,True,70440
2420,25903,True,70440
2420,25904,True,70440
2420,28429,True,70440
2421,1509,True,70467
2421,1600,True,70467
2421,1601,True,70467
2421,1602,True,70467
2421,2779,True,70467
2421,13666,True,70467
2421,13667,True,70467
2421,25902,True,70467
2421,25903,True,70467
2421,25904,True,70467
2421,28429,True,70467
2422,15810,True,32182
2422,15811,True,32182
2422,15812,True,32182
2423,16352,True,
2424,13815,True,93661
2425,1325,True,60941
2425,1326,True,60941
2425,3181,True,60941
2425,3413,True,60941
2425,3414,True,60941
2425,3437,True,60941
2425,3438,True,60941
2425,3478,True,60941
2425,3909,True,60941
2425,3910,True,60941
2425,11480,True,60941
2425,11481,True,60941
2425,11482,True,60941
2426,1325,True,45578
2426,1326,True,45578
2426,3181,True,45578
2426,3413,True,45578
2426,3414,True,45578
2426,3437,True,45578
2426,3438,True,45578
2426,3478,True,45578
2426,3909,True,45578
2426,3910,True,45578
2426,11480,True,45578
2426,11481,True,45578
2426,11482,True,45578
2427,1325,True,60941
2427,1326,True,60941
2427,3181,True,60941
2427,3413,True,60941
2427,3414,True,60941
2427,3437,True,60941
2427,3438,True,60941
2427,3478,True,60941
2427,3909,True,60941
2427,3910,True,60941
2427,11480,True,60941
2427,11481,True,60941
2427,11482,True,60941
2428,1325,True,60968
2428,1326,True,60968
2428,3181,True,60968
2428,3413,True,60968
2428,3414,True,60968
2428,3437,True,60968
2428,3438,True,60968
2428,3478,True,60968
2428,3909,True,60968
2428,3910,True,60968
2428,11480,True,60968
2428,11481,True,60968
2428,11482,True,60968
2429,1325,True,61271
2429,1326,True,61271
2429,3181,True,61271
2429,3413,True,61271
2429,3414,True,61271
2429,3437,True,61271
2429,3438,True,61271
2429,3478,True,61271
2429,3909,True,61271
2429,3910,True,61271
2429,11480,True,61271
2429,11481,True,61271
2429,11482,True,61271
2430,1325,True,45543
2430,1326,True,45543
2430,3181,True,45543
2430,3413,True,45543
2430,3414,True,45543
2430,3437,True,45543
2430,3438,True,45543
2430,3478,True,45543
2430,3909,True,45543
2430,3910,True,45543
2430,11480,True,45543
2430,11481,True,45543
2430,11482,True,45543
2431,1325,True,45578
2431,1326,True,45578
2431,3181,True,45578
2431,3413,True,45578
2431,3414,True,45578
2431,3437,True,45578
2431,3438,True,45578
2431,3478,True,45578
2431,3909,True,45578
2431,3910,True,45578
2431,11480,True,45578
2431,11481,True,45578
2431,11482,True,45578
2432,1325,True,61271
2432,1326,True,61271
2432,3181,True,61271
2432,3413,True,61271
2432,3414,True,61271
2432,3437,True,61271
2432,3438,True,61271
2432,3478,True,61271
2432,3909,True,61271
2432,3910,True,61271
2432,11480,True,61271
2432,11481,True,61271
2432,11482,True,61271
2433,1325,True,45543
2433,1326,True,45543
2433,3181,True,45543
2433,3413,True,45543
2433,3414,True,45543
2433,3437,True,45543
2433,3438,True,45543
2433,3478,True,45543
2433,3909,True,45543
2433,3910,True,45543
2433,11480,True,45543
2433,11481,True,45543
2433,11482,True,45543
2434,1325,True,60968
2434,1326,True,60968
2434,3181,True,60968
2434,3413,True,60968
2434,3414,True,60968
2434,3437,True,60968
2434,3438,True,60968
2434,3478,True,60968
2434,3909,True,60968
2434,3910,True,60968
2434,11480,True,60968
2434,11481,True,60968
2434,11482,True,60968
2435,1325,True,61271
2435,1326,True,61271
2435,3181,True,61271
2435,3413,True,61271
2435,3414,True,61271
2435,3437,True,61271
2435,3438,True,61271
2435,3478,True,61271
2435,3909,True,61271
2435,3910,True,61271
2435,11480,True,61271
2435,11481,True,61271
2435,11482,True,61271
2436,1325,True,45543
2436,1326,True,45543
2436,3181,True,45543
2436,3413,True,45543
2436,3414,True,45543
2436,3437,True,45543
2436,3438,True,45543
2436,3478,True,45543
2436,3909,True,45543
2436,3910,True,45543
2436,11480,True,45543
2436,11481,True,45543
2436,11482,True,45543
2437,1325,True,45578
2437,1326,True,45578
2437,3181,True,45578
2437,3413,True,45578
2437,3414,True,45578
2437,3437,True,45578
2437,3438,True,45578
2437,3478,True,45578
2437,3909,True,45578
2437,3910,True,45578
2437,11480,True,45578
2437,11481,True,45578
2437,11482,True,45578
2438,1325,True,60941
2438,1326,True,60941
2438,3181,True,60941
2438,3413,True,60941
2438,3414,True,60941
2438,3437,True,60941
2438,3438,True,60941
2438,3478,True,60941
2438,3909,True,60941
2438,3910,True,60941
2438,11480,True,60941
2438,11481,True,60941
2438,11482,True,60941
2439,1325,True,45543
2439,1326,True,45543
2439,3181,True,45543
2439,3413,True,45543
2439,3414,True,45543
2439,3437,True,45543
2439,3438,True,45543
2439,3478,True,45543
2439,3909,True,45543
2439,3910,True,45543
2439,11480,True,45543
2439,11481,True,45543
2439,11482,True,45543
2440,1325,True,45578
2440,1326,True,45578
2440,3181,True,45578
2440,3413,True,45578
2440,3414,True,45578
2440,3437,True,45578
2440,3438,True,45578
2440,3478,True,45578
2440,3909,True,45578
2440,3910,True,45578
2440,11480,True,45578
2440,11481,True,45578
2440,11482,True,45578
2441,1325,True,60941
2441,1326,True,60941
2441,3181,True,60941
2441,3413,True,60941
2441,3414,True,60941
2441,3437,True,60941
2441,3438,True,60941
2441,3478,True,60941
2441,3909,True,60941
2441,3910,True,60941
2441,11480,True,60941
2441,11481,True,60941
2441,11482,True,60941
2442,1325,True,60968
2442,1326,True,60968
2442,3181,True,60968
2442,3413,True,60968
2442,3414,True,60968
2442,3437,True,60968
2442,3438,True,60968
2442,3478,True,60968
2442,3909,True,60968
2442,3910,True,60968
2442,11480,True,60968
2442,11481,True,60968
2442,11482,True,60968
2443,1325,True,45543
2443,1326,True,45543
2443,3181,True,45543
2443,3413,True,45543
2443,3414,True,45543
2443,3437,True,45543
2443,3438,True,45543
2443,3478,True,45543
2443,3909,True,45543
2443,3910,True,45543
2443,11480,True,45543
2443,11481,True,45543
2443,11482,True,45543
2444,1548,True,94676
2444,1569,True,94676
2444,2198,True,94676
2444,2219,True,94676
2444,2240,True,94676
2444,10734,True,94676
2444,10759,True,94676
2444,10784,True,94676
2444,10809,True,94676
2444,10843,True,94676
2444,10870,True,94676
2444,10891,True,94676
2444,10918,True,94676
2444,10939,True,94676
2444,10966,True,94676
2444,10987,True,94676
2444,13285,True,94676
2444,13637,True,94676
2444,14817,True,94676
2444,14842,True,94676
2444,14867,True,94676
2444,14892,True,94676
2444,14912,True,94676
2444,14932,True,94676
2444,14957,True,94676
2444,14982,True,94676
2444,17465,True,94676
2444,17493,True,94676
2444,18576,True,94676
2444,28541,True,94676
2444,32590,True,94676
2444,38409,True,94676
2444,38457,True,94676
2444,38484,True,94676
2444,44211,True,94676
2444,44548,True,94676
2444,44568,True,94676
2444,44593,True,94676
2444,44618,True,94676
2444,45322,True,94676
2444,45640,True,94676
2444,45667,True,94676
2444,45694,True,94676
2444,45721,True,94676
2444,45748,True,94676
2444,45776,True,94676
2444,45804,True,94676
2444,46033,True,94676
2444,46054,True,94676
2444,59337,True,94676
2444,63156,True,94676
2445,1548,True,
2445,1569,True,
2445,2198,True,
2445,2219,True,
2445,2240,True,
2445,10734,True,
2445,10759,True,
2445,10784,True,
2445,10809,True,
2445,10843,True,
2445,10870,True,
2445,10891,True,
2445,10918,True,
2445,10939,True,
2445,10966,True,
2445,10987,True,
2445,13285,True,
2445,13637,True,
2445,14817,True,
2445,14842,True,
2445,14867,True,
2445,14892,True,
2445,14912,True,
2445,14932,True,
2445,14957,True,
2445,14982,True,
2445,17465,True,
2445,17493,True,
2445,18576,True,
2445,28541,True,
2445,32590,True,
2445,38409,True,
2445,38457,True,
2445,38484,True,
2445,44211,True,
2445,44548,True,
2445,44568,True,
2445,44593,True,
2445,44618,True,
2445,45322,True,
2445,45640,True,
2445,45667,True,
2445,45694,True,
2445,45721,True,
2445,45748,True,
2445,45776,True,
2445,45804,True,
2445,46033,True,
2445,46054,True,
2445,59337,True,
2445,63156,True,
2446,1548,True,
2446,1569,True,
2446,2198,True,
2446,2219,True,
2446,2240,True,
2446,10734,True,
2446,10759,True,
2446,10784,True,
2446,10809,True,
2446,10843,True,
2446,10870,True,
2446,10891,True,
2446,10918,True,
2446,10939,True,
2446,10966,True,
2446,10987,True,
2446,13285,True,
2446,13637,True,
2446,14817,True,
2446,14842,True,
2446,14867,True,
2446,14892,True,
2446,14912,True,
2446,14932,True,
2446,14957,True,
2446,14982,True,
2446,17465,True,
2446,17493,True,
2446,18576,True,
2446,28541,True,
2446,32590,True,
2446,38409,True,
2446,38457,True,
2446,38484,True,
2446,44211,True,
2446,44548,True,
2446,44568,True,
2446,44593,True,
2446,44618,True,
2446,45322,True,
2446,45640,True,
2446,45667,True,
2446,45694,True,
2446,45721,True,
2446,45748,True,
2446,45776,True,
2446,45804,True,
2446,46033,True,
2446,46054,True,
2446,59337,True,
2446,63156,True,
2447,34558,True,80098
2447,34560,True,80098
2447,34562,True,80098
2447,34564,True,80098
2448,39058,True,123749
2448,39060,True,123749
2448,39062,True,123749
2449,39058,True,123722
2449,39060,True,123722
2449,39062,True,123722
2450,39058,True,123730
2450,39060,True,123730
2450,39062,True,123730
2451,34558,True,93734
2451,34560,True,93734
2451,34562,True,93734
2451,34564,True,93734
2452,34558,True,93742
2452,34560,True,93742
2452,34562,True,93742
2452,34564,True,93742
2453,34558,True,80101
2453,34560,True,80101
2453,34562,True,80101
2453,34564,True,80101
2454,34558,True,93734
2454,34560,True,93734
2454,34562,True,93734
2454,34564,True,93734
2455,34558,True,80098
2455,34560,True,80098
2455,34562,True,80098
2455,34564,True,80098
2456,39058,True,123749
2456,39060,True,123749
2456,39062,True,123749
2457,34558,True,80098
2457,34560,True,80098
2457,34562,True,80098
2457,34564,True,80098
2458,34558,True,93742
2458,34560,True,93742
2458,34562,True,93742
2458,34564,True,93742
2459,34558,True,80101
2459,34560,True,80101
2459,34562,True,80101
2459,34564,True,80101
2460,34558,True,93734
2460,34560,True,93734
2460,34562,True,93734
2460,34564,True,93734
2461,34558,True,80101
2461,34560,True,80101
2461,34562,True,80101
2461,34564,True,80101
2462,34558,True,80098
2462,34560,True,80098
2462,34562,True,80098
2462,34564,True,80098
2463,35338,True,70211
2463,35339,True,70211
2463,35340,True,70211
2464,35338,True,70181
2464,35339,True,70181
2464,35340,True,70181
2465,35338,True,70203
2465,35339,True,70203
2465,35340,True,70203
2466,35338,True,70203
2466,35339,True,70203
2466,35340,True,70203
2467,35338,True,70181
2467,35339,True,70181
2467,35340,True,70181
2468,35338,True,70203
2468,35339,True,70203
2468,35340,True,70203
2469,35338,True,70211
2469,35339,True,70211
2469,35340,True,70211
2470,35338,True,70181
2470,35339,True,70181
2470,35340,True,70181
2471,35338,True,70211
2471,35339,True,70211
2471,35340,True,70211
2472,35338,True,70181
2472,35339,True,70181
2472,35340,True,70181
2473,35338,True,70203
2473,35339,True,70203
2473,35340,True,70203
2474,50747,True,123684
2474,50750,True,123684
2474,50871,True,123684
2474,50874,True,123684
2474,50877,True,123684
2475,34460,True,140848
2475,34467,True,140848
2476,34460,True,140856
2476,34467,True,140856
2477,2759,True,57657
2477,2760,True,57657
2477,2761,True,57657
2477,2853,True,57657
2477,4797,True,57657
2477,9717,True,57657
2477,13602,True,57657
2477,25323,True,57657
2477,36606,True,57657
2478,1845,True,60054
2478,1846,True,60054
2478,1847,True,60054
2478,17821,True,60054
2478,17822,True,60054
2478,20807,True,60054
2478,22190,True,60054
2478,28032,True,60054
2478,54111,True,60054
2478,54112,True,60054
2478,54113,True,60054
2478,54114,True,60054
2478,54115,True,60054
2478,54116,True,60054
2478,71787,True,60054
2478,74363,True,60054
2479,1845,True,60054
2479,1846,True,60054
2479,1847,True,60054
2479,17821,True,60054
2479,17822,True,60054
2479,20807,True,60054
2479,22190,True,60054
2479,28032,True,60054
2479,54111,True,60054
2479,54112,True,60054
2479,54113,True,60054
2479,54114,True,60054
2479,54115,True,60054
2479,54116,True,60054
2479,71787,True,60054
2479,74363,True,60054
2480,1845,True,60062
2480,1846,True,60062
2480,1847,True,60062
2480,17821,True,60062
2480,17822,True,60062
2480,20807,True,60062
2480,22190,True,60062
2480,28032,True,60062
2480,54111,True,60062
2480,54112,True,60062
2480,54113,True,60062
2480,54114,True,60062
2480,54115,True,60062
2480,54116,True,60062
2480,71787,True,60062
2480,74363,True,60062
2481,1845,True,60062
2481,1846,True,60062
2481,1847,True,60062
2481,17821,True,60062
2481,17822,True,60062
2481,20807,True,60062
2481,22190,True,60062
2481,28032,True,60062
2481,54111,True,60062
2481,54112,True,60062
2481,54113,True,60062
2481,54114,True,60062
2481,54115,True,60062
2481,54116,True,60062
2481,71787,True,60062
2481,74363,True,60062
2482,1845,True,60054
2482,1846,True,60054
2482,1847,True,60054
2482,17821,True,60054
2482,17822,True,60054
2482,20807,True,60054
2482,22190,True,60054
2482,28032,True,60054
2482,54111,True,60054
2482,54112,True,60054
2482,54113,True,60054
2482,54114,True,60054
2482,54115,True,60054
2482,54116,True,60054
2482,71787,True,60054
2482,74363,True,60054
2483,1845,True,60062
2483,1846,True,60062
2483,1847,True,60062
2483,17821,True,60062
2483,17822,True,60062
2483,20807,True,60062
2483,22190,True,60062
2483,28032,True,60062
2483,54111,True,60062
2483,54112,True,60062
2483,54113,True,60062
2483,54114,True,60062
2483,54115,True,60062
2483,54116,True,60062
2483,71787,True,60062
2483,74363,True,60062
2484,1845,True,60062
2484,1846,True,60062
2484,1847,True,60062
2484,17821,True,60062
2484,17822,True,60062
2484,20807,True,60062
2484,22190,True,60062
2484,28032,True,60062
2484,54111,True,60062
2484,54112,True,60062
2484,54113,True,60062
2484,54114,True,60062
2484,54115,True,60062
2484,54116,True,60062
2484,71787,True,60062
2484,74363,True,60062
2485,1845,True,60054
2485,1846,True,60054
2485,1847,True,60054
2485,17821,True,60054
2485,17822,True,60054
2485,20807,True,60054
2485,22190,True,60054
2485,28032,True,60054
2485,54111,True,60054
2485,54112,True,60054
2485,54113,True,60054
2485,54114,True,60054
2485,54115,True,60054
2485,54116,True,60054
2485,71787,True,60054
2485,74363,True,60054
2486,1845,True,60054
2486,1846,True,60054
2486,1847,True,60054
2486,17821,True,60054
2486,17822,True,60054
2486,20807,True,60054
2486,22190,True,60054
2486,28032,True,60054
2486,54111,True,60054
2486,54112,True,60054
2486,54113,True,60054
2486,54114,True,60054
2486,54115,True,60054
2486,54116,True,60054
2486,71787,True,60054
2486,74363,True,60054
2487,1845,True,60054
2487,1846,True,60054
2487,1847,True,60054
2487,17821,True,60054
2487,17822,True,60054
2487,20807,True,60054
2487,22190,True,60054
2487,28032,True,60054
2487,54111,True,60054
2487,54112,True,60054
2487,54113,True,60054
2487,54114,True,60054
2487,54115,True,60054
2487,54116,True,60054
2487,71787,True,60054
2487,74363,True,60054
2488,1845,True,60054
2488,1846,True,60054
2488,1847,True,60054
2488,17821,True,60054
2488,17822,True,60054
2488,20807,True,60054
2488,22190,True,60054
2488,28032,True,60054
2488,54111,True,60054
2488,54112,True,60054
2488,54113,True,60054
2488,54114,True,60054
2488,54115,True,60054
2488,54116,True,60054
2488,71787,True,60054
2488,74363,True,60054
2489,1845,True,60062
2489,1846,True,60062
2489,1847,True,60062
2489,17821,True,60062
2489,17822,True,60062
2489,20807,True,60062
2489,22190,True,60062
2489,28032,True,60062
2489,54111,True,60062
2489,54112,True,60062
2489,54113,True,60062
2489,54114,True,60062
2489,54115,True,60062
2489,54116,True,60062
2489,71787,True,60062
2489,74363,True,60062
2490,1845,True,60062
2490,1846,True,60062
2490,1847,True,60062
2490,17821,True,60062
2490,17822,True,60062
2490,20807,True,60062
2490,22190,True,60062
2490,28032,True,60062
2490,54111,True,60062
2490,54112,True,60062
2490,54113,True,60062
2490,54114,True,60062
2490,54115,True,60062
2490,54116,True,60062
2490,71787,True,60062
2490,74363,True,60062
2491,1845,True,60062
2491,1846,True,60062
2491,1847,True,60062
2491,17821,True,60062
2491,17822,True,60062
2491,20807,True,60062
2491,22190,True,60062
2491,28032,True,60062
2491,54111,True,60062
2491,54112,True,60062
2491,54113,True,60062
2491,54114,True,60062
2491,54115,True,60062
2491,54116,True,60062
2491,71787,True,60062
2491,74363,True,60062
2492,1845,True,60054
2492,1846,True,60054
2492,1847,True,60054
2492,17821,True,60054
2492,17822,True,60054
2492,20807,True,60054
2492,22190,True,60054
2492,28032,True,60054
2492,54111,True,60054
2492,54112,True,60054
2492,54113,True,60054
2492,54114,True,60054
2492,54115,True,60054
2492,54116,True,60054
2492,71787,True,60054
2492,74363,True,60054
2493,1845,True,126578
2493,1846,True,126578
2493,1847,True,126578
2493,17821,True,126578
2493,17822,True,126578
2493,20807,True,126578
2493,22190,True,126578
2493,28032,True,126578
2493,54111,True,126578
2493,54112,True,126578
2493,54113,True,126578
2493,54114,True,126578
2493,54115,True,126578
2493,54116,True,126578
2493,71787,True,126578
2493,74363,True,126578
2494,688,True,49387
2494,689,True,49387
2494,690,True,49387
2494,691,True,49387
2494,692,True,49387
2494,1736,True,49387
2494,4539,True,49387
2494,4540,True,49387
2494,4541,True,49387
2494,4542,True,49387
2494,4543,True,49387
2494,4544,True,49387
2494,56795,True,49387
2494,68705,True,49387
2495,2859,True,53104
2495,2887,True,53104
2495,11066,True,53104
2495,13445,True,53104
2495,13668,True,53104
2495,13695,True,53104
2495,13722,True,53104
2495,13750,True,53104
2495,23312,True,53104
2495,23340,True,53104
2495,23656,True,53104
2496,2859,True,53104
2496,2887,True,53104
2496,11066,True,53104
2496,13445,True,53104
2496,13668,True,53104
2496,13695,True,53104
2496,13722,True,53104
2496,13750,True,53104
2496,23312,True,53104
2496,23340,True,53104
2496,23656,True,53104
2497,6081,True,
2497,6082,True,
2497,6573,True,
2497,6574,True,
2497,26533,True,
2497,28506,True,
2497,28508,True,
2497,44234,True,
2497,59306,True,
2497,62623,True,
2497,68404,True,
2498,6081,True,226971
2498,6082,True,226971
2498,6573,True,226971
2498,6574,True,226971
2498,26533,True,226971
2498,28506,True,226971
2498,28508,True,226971
2498,44234,True,226971
2498,59306,True,226971
2498,62623,True,226971
2498,68404,True,226971
2499,6081,True,31526
2499,6082,True,31526
2499,6573,True,31526
2499,6574,True,31526
2499,26533,True,31526
2499,28506,True,31526
2499,28508,True,31526
2499,44234,True,31526
2499,59306,True,31526
2499,62623,True,31526
2499,68404,True,31526
2500,6081,True,31526
2500,6082,True,31526
2500,6573,True,31526
2500,6574,True,31526
2500,26533,True,31526
2500,28506,True,31526
2500,28508,True,31526
2500,44234,True,31526
2500,59306,True,31526
2500,62623,True,31526
2500,68404,True,31526
2501,6081,True,31526
2501,6082,True,31526
2501,6573,True,31526
2501,6574,True,31526
2501,26533,True,31526
2501,28506,True,31526
2501,28508,True,31526
