Sweden_index,z_index_index,ATC_match,best_z_index_index
4302,23312,True,35122
4302,23340,True,35122
4302,23656,True,35122
4303,2859,True,95397
4303,2887,True,95397
4303,11066,True,95397
4303,13445,True,95397
4303,13668,True,95397
4303,13695,True,95397
4303,13722,True,95397
4303,13750,True,95397
4303,23312,True,95397
4303,23340,True,95397
4303,23656,True,95397
4304,2859,True,35122
4304,2887,True,35122
4304,11066,True,35122
4304,13445,True,35122
4304,13668,True,35122
4304,13695,True,35122
4304,13722,True,35122
4304,13750,True,35122
4304,23312,True,35122
4304,23340,True,35122
4304,23656,True,35122
4305,2859,True,35122
4305,2887,True,35122
4305,11066,True,35122
4305,13445,True,35122
4305,13668,True,35122
4305,13695,True,35122
4305,13722,True,35122
4305,13750,True,35122
4305,23312,True,35122
4305,23340,True,35122
4305,23656,True,35122
4306,2859,True,57789
4306,2887,True,57789
4306,11066,True,57789
4306,13445,True,57789
4306,13668,True,57789
4306,13695,True,57789
4306,13722,True,57789
4306,13750,True,57789
4306,23312,True,57789
4306,23340,True,57789
4306,23656,True,57789
4307,2859,True,57789
4307,2887,True,57789
4307,11066,True,57789
4307,13445,True,57789
4307,13668,True,57789
4307,13695,True,57789
4307,13722,True,57789
4307,13750,True,57789
4307,23312,True,57789
4307,23340,True,57789
4307,23656,True,57789
4308,2859,True,95389
4308,2887,True,95389
4308,11066,True,95389
4308,13445,True,95389
4308,13668,True,95389
4308,13695,True,95389
4308,13722,True,95389
4308,13750,True,95389
4308,23312,True,95389
4308,23340,True,95389
4308,23656,True,95389
4309,2859,True,95389
4309,2887,True,95389
4309,11066,True,95389
4309,13445,True,95389
4309,13668,True,95389
4309,13695,True,95389
4309,13722,True,95389
4309,13750,True,95389
4309,23312,True,95389
4309,23340,True,95389
4309,23656,True,95389
4310,2859,True,57789
4310,2887,True,57789
4310,11066,True,57789
4310,13445,True,57789
4310,13668,True,57789
4310,13695,True,57789
4310,13722,True,57789
4310,13750,True,57789
4310,23312,True,57789
4310,23340,True,57789
4310,23656,True,57789
4311,2859,True,95389
4311,2887,True,95389
4311,11066,True,95389
4311,13445,True,95389
4311,13668,True,95389
4311,13695,True,95389
4311,13722,True,95389
4311,13750,True,95389
4311,23312,True,95389
4311,23340,True,95389
4311,23656,True,95389
4312,2859,True,57789
4312,2887,True,57789
4312,11066,True,57789
4312,13445,True,57789
4312,13668,True,57789
4312,13695,True,57789
4312,13722,True,57789
4312,13750,True,57789
4312,23312,True,57789
4312,23340,True,57789
4312,23656,True,57789
4313,2859,True,57789
4313,2887,True,57789
4313,11066,True,57789
4313,13445,True,57789
4313,13668,True,57789
4313,13695,True,57789
4313,13722,True,57789
4313,13750,True,57789
4313,23312,True,57789
4313,23340,True,57789
4313,23656,True,57789
4314,2859,True,95389
4314,2887,True,95389
4314,11066,True,95389
4314,13445,True,95389
4314,13668,True,95389
4314,13695,True,95389
4314,13722,True,95389
4314,13750,True,95389
4314,23312,True,95389
4314,23340,True,95389
4314,23656,True,95389
4315,2859,True,
4315,2887,True,
4315,11066,True,
4315,13445,True,
4315,13668,True,
4315,13695,True,
4315,13722,True,
4315,13750,True,
4315,23312,True,
4315,23340,True,
4315,23656,True,
4316,2859,True,
4316,2887,True,
4316,11066,True,
4316,13445,True,
4316,13668,True,
4316,13695,True,
4316,13722,True,
4316,13750,True,
4316,23312,True,
4316,23340,True,
4316,23656,True,
4317,2859,True,
4317,2887,True,
4317,11066,True,
4317,13445,True,
4317,13668,True,
4317,13695,True,
4317,13722,True,
4317,13750,True,
4317,23312,True,
4317,23340,True,
4317,23656,True,
4318,2859,True,
4318,2887,True,
4318,11066,True,
4318,13445,True,
4318,13668,True,
4318,13695,True,
4318,13722,True,
4318,13750,True,
4318,23312,True,
4318,23340,True,
4318,23656,True,
4319,2859,True,
4319,2887,True,
4319,11066,True,
4319,13445,True,
4319,13668,True,
4319,13695,True,
4319,13722,True,
4319,13750,True,
4319,23312,True,
4319,23340,True,
4319,23656,True,
4320,2859,True,
4320,2887,True,
4320,11066,True,
4320,13445,True,
4320,13668,True,
4320,13695,True,
4320,13722,True,
4320,13750,True,
4320,23312,True,
4320,23340,True,
4320,23656,True,
4321,2859,True,
4321,2887,True,
4321,11066,True,
4321,13445,True,
4321,13668,True,
4321,13695,True,
4321,13722,True,
4321,13750,True,
4321,23312,True,
4321,23340,True,
4321,23656,True,
4322,2859,True,
4322,2887,True,
4322,11066,True,
4322,13445,True,
4322,13668,True,
4322,13695,True,
4322,13722,True,
4322,13750,True,
4322,23312,True,
4322,23340,True,
4322,23656,True,
4323,2859,True,
4323,2887,True,
4323,11066,True,
4323,13445,True,
4323,13668,True,
4323,13695,True,
4323,13722,True,
4323,13750,True,
4323,23312,True,
4323,23340,True,
4323,23656,True,
4324,2859,True,
4324,2887,True,
4324,11066,True,
4324,13445,True,
4324,13668,True,
4324,13695,True,
4324,13722,True,
4324,13750,True,
4324,23312,True,
4324,23340,True,
4324,23656,True,
4325,2859,True,
4325,2887,True,
4325,11066,True,
4325,13445,True,
4325,13668,True,
4325,13695,True,
4325,13722,True,
4325,13750,True,
4325,23312,True,
4325,23340,True,
4325,23656,True,
4326,2859,True,
4326,2887,True,
4326,11066,True,
4326,13445,True,
4326,13668,True,
4326,13695,True,
4326,13722,True,
4326,13750,True,
4326,23312,True,
4326,23340,True,
4326,23656,True,
4327,2859,True,
4327,2887,True,
4327,11066,True,
4327,13445,True,
4327,13668,True,
4327,13695,True,
4327,13722,True,
4327,13750,True,
4327,23312,True,
4327,23340,True,
4327,23656,True,
4328,2859,True,
4328,2887,True,
4328,11066,True,
4328,13445,True,
4328,13668,True,
4328,13695,True,
4328,13722,True,
4328,13750,True,
4328,23312,True,
4328,23340,True,
4328,23656,True,
4329,2859,True,
4329,2887,True,
4329,11066,True,
4329,13445,True,
4329,13668,True,
4329,13695,True,
4329,13722,True,
4329,13750,True,
4329,23312,True,
4329,23340,True,
4329,23656,True,
4330,2859,True,
4330,2887,True,
4330,11066,True,
4330,13445,True,
4330,13668,True,
4330,13695,True,
4330,13722,True,
4330,13750,True,
4330,23312,True,
4330,23340,True,
4330,23656,True,
4331,2859,True,
4331,2887,True,
4331,11066,True,
4331,13445,True,
4331,13668,True,
4331,13695,True,
4331,13722,True,
4331,13750,True,
4331,23312,True,
4331,23340,True,
4331,23656,True,
4332,2859,True,
4332,2887,True,
4332,11066,True,
4332,13445,True,
4332,13668,True,
4332,13695,True,
4332,13722,True,
4332,13750,True,
4332,23312,True,
4332,23340,True,
4332,23656,True,
4333,2859,True,
4333,2887,True,
4333,11066,True,
4333,13445,True,
4333,13668,True,
4333,13695,True,
4333,13722,True,
4333,13750,True,
4333,23312,True,
4333,23340,True,
4333,23656,True,
4334,2859,True,
4334,2887,True,
4334,11066,True,
4334,13445,True,
4334,13668,True,
4334,13695,True,
4334,13722,True,
4334,13750,True,
4334,23312,True,
4334,23340,True,
4334,23656,True,
4335,2859,True,
4335,2887,True,
4335,11066,True,
4335,13445,True,
4335,13668,True,
4335,13695,True,
4335,13722,True,
4335,13750,True,
4335,23312,True,
4335,23340,True,
4335,23656,True,
4336,2859,True,
4336,2887,True,
4336,11066,True,
4336,13445,True,
4336,13668,True,
4336,13695,True,
4336,13722,True,
4336,13750,True,
4336,23312,True,
4336,23340,True,
4336,23656,True,
4337,2859,True,
4337,2887,True,
4337,11066,True,
4337,13445,True,
4337,13668,True,
4337,13695,True,
4337,13722,True,
4337,13750,True,
4337,23312,True,
4337,23340,True,
4337,23656,True,
4338,2859,True,
4338,2887,True,
4338,11066,True,
4338,13445,True,
4338,13668,True,
4338,13695,True,
4338,13722,True,
4338,13750,True,
4338,23312,True,
4338,23340,True,
4338,23656,True,
4339,2859,True,
4339,2887,True,
4339,11066,True,
4339,13445,True,
4339,13668,True,
4339,13695,True,
4339,13722,True,
4339,13750,True,
4339,23312,True,
4339,23340,True,
4339,23656,True,
4340,2859,True,
4340,2887,True,
4340,11066,True,
4340,13445,True,
4340,13668,True,
4340,13695,True,
4340,13722,True,
4340,13750,True,
4340,23312,True,
4340,23340,True,
4340,23656,True,
4341,2859,True,
4341,2887,True,
4341,11066,True,
4341,13445,True,
4341,13668,True,
4341,13695,True,
4341,13722,True,
4341,13750,True,
4341,23312,True,
4341,23340,True,
4341,23656,True,
4342,2859,True,
4342,2887,True,
4342,11066,True,
4342,13445,True,
4342,13668,True,
4342,13695,True,
4342,13722,True,
4342,13750,True,
4342,23312,True,
4342,23340,True,
4342,23656,True,
4343,2859,True,
4343,2887,True,
4343,11066,True,
4343,13445,True,
4343,13668,True,
4343,13695,True,
4343,13722,True,
4343,13750,True,
4343,23312,True,
4343,23340,True,
4343,23656,True,
4344,2859,True,
4344,2887,True,
4344,11066,True,
4344,13445,True,
4344,13668,True,
4344,13695,True,
4344,13722,True,
4344,13750,True,
4344,23312,True,
4344,23340,True,
4344,23656,True,
4345,2859,True,
4345,2887,True,
4345,11066,True,
4345,13445,True,
4345,13668,True,
4345,13695,True,
4345,13722,True,
4345,13750,True,
4345,23312,True,
4345,23340,True,
4345,23656,True,
4346,2859,True,
4346,2887,True,
4346,11066,True,
4346,13445,True,
4346,13668,True,
4346,13695,True,
4346,13722,True,
4346,13750,True,
4346,23312,True,
4346,23340,True,
4346,23656,True,
4347,2859,True,
4347,2887,True,
4347,11066,True,
4347,13445,True,
4347,13668,True,
4347,13695,True,
4347,13722,True,
4347,13750,True,
4347,23312,True,
4347,23340,True,
4347,23656,True,
4348,2859,True,
4348,2887,True,
4348,11066,True,
4348,13445,True,
4348,13668,True,
4348,13695,True,
4348,13722,True,
4348,13750,True,
4348,23312,True,
4348,23340,True,
4348,23656,True,
4349,2859,True,
4349,2887,True,
4349,11066,True,
4349,13445,True,
4349,13668,True,
4349,13695,True,
4349,13722,True,
4349,13750,True,
4349,23312,True,
4349,23340,True,
4349,23656,True,
4350,2859,True,
4350,2887,True,
4350,11066,True,
4350,13445,True,
4350,13668,True,
4350,13695,True,
4350,13722,True,
4350,13750,True,
4350,23312,True,
4350,23340,True,
4350,23656,True,
4351,2859,True,
4351,2887,True,
4351,11066,True,
4351,13445,True,
4351,13668,True,
4351,13695,True,
4351,13722,True,
4351,13750,True,
4351,23312,True,
4351,23340,True,
4351,23656,True,
4352,2859,True,
4352,2887,True,
4352,11066,True,
4352,13445,True,
4352,13668,True,
4352,13695,True,
4352,13722,True,
4352,13750,True,
4352,23312,True,
4352,23340,True,
4352,23656,True,
4353,2859,True,
4353,2887,True,
4353,11066,True,
4353,13445,True,
4353,13668,True,
4353,13695,True,
4353,13722,True,
4353,13750,True,
4353,23312,True,
4353,23340,True,
4353,23656,True,
4354,2859,True,
4354,2887,True,
4354,11066,True,
4354,13445,True,
4354,13668,True,
4354,13695,True,
4354,13722,True,
4354,13750,True,
4354,23312,True,
4354,23340,True,
4354,23656,True,
4355,2859,True,
4355,2887,True,
4355,11066,True,
4355,13445,True,
4355,13668,True,
4355,13695,True,
4355,13722,True,
4355,13750,True,
4355,23312,True,
4355,23340,True,
4355,23656,True,
4356,2859,True,
4356,2887,True,
4356,11066,True,
4356,13445,True,
4356,13668,True,
4356,13695,True,
4356,13722,True,
4356,13750,True,
4356,23312,True,
4356,23340,True,
4356,23656,True,
4357,1309,True,5495
4357,1310,True,5495
4357,1378,True,5495
4357,3481,True,5495
4357,4818,True,5495
4357,4819,True,5495
4357,5886,True,5495
4357,5887,True,5495
4357,5888,True,5495
4357,5889,True,5495
4357,5913,True,5495
4357,10394,True,5495
4357,10395,True,5495
4357,10396,True,5495
4357,10398,True,5495
4357,12934,True,5495
4357,12936,True,5495
4357,12938,True,5495
4357,13583,True,5495
4357,20152,True,5495
4357,20153,True,5495
4357,28036,True,5495
4357,38171,True,5495
4357,70585,True,5495
4357,70601,True,5495
4357,70602,True,5495
4357,70839,True,5495
4358,1309,True,5495
4358,1310,True,5495
4358,1378,True,5495
4358,3481,True,5495
4358,4818,True,5495
4358,4819,True,5495
4358,5886,True,5495
4358,5887,True,5495
4358,5888,True,5495
4358,5889,True,5495
4358,5913,True,5495
4358,10394,True,5495
4358,10395,True,5495
4358,10396,True,5495
4358,10398,True,5495
4358,12934,True,5495
4358,12936,True,5495
4358,12938,True,5495
4358,13583,True,5495
4358,20152,True,5495
4358,20153,True,5495
4358,28036,True,5495
4358,38171,True,5495
4358,70585,True,5495
4358,70601,True,5495
4358,70602,True,5495
4358,70839,True,5495
4359,2743,True,56111
4360,2743,True,56111
4361,18570,True,196401
4361,42859,True,196401
4362,18570,True,100129
4362,42859,True,100129
4363,18570,True,100129
4363,42859,True,100129
4364,18570,True,100129
4364,42859,True,100129
4365,18570,True,100129
4365,42859,True,100129
4366,18570,True,100129
4366,42859,True,100129
4367,26756,True,
4367,34198,True,
4367,39784,True,
4367,42598,True,
4368,26756,True,
4368,34198,True,
4368,39784,True,
4368,42598,True,
4369,585,True,76384
4369,586,True,76384
4369,624,True,76384
4369,4118,True,76384
4369,4119,True,76384
4369,5916,True,76384
4369,5923,True,76384
4369,6125,True,76384
4369,20170,True,76384
4369,20171,True,76384
4369,20703,True,76384
4369,20704,True,76384
4369,23383,True,76384
4369,42512,True,76384
4369,42513,True,76384
4371,948,True,
4371,1253,True,
4371,4366,True,
4371,4385,True,
4371,6083,True,
4371,33544,True,
4371,34602,True,
4372,948,True,
4372,1253,True,
4372,4366,True,
4372,4385,True,
4372,6083,True,
4372,33544,True,
4372,34602,True,
4373,948,True,
4373,1253,True,
4373,4366,True,
4373,4385,True,
4373,6083,True,
4373,33544,True,
4373,34602,True,
4374,5846,True,45225
4374,65148,True,45225
4375,5846,True,45225
4375,65148,True,45225
4376,73270,True,
4376,73271,True,
4377,73270,True,
4377,73271,True,
4378,3801,True,44423
4378,4899,True,44423
4378,5860,True,44423
4378,5861,True,44423
4378,6426,True,44423
4379,3801,True,44431
4379,4899,True,44431
4379,5860,True,44431
4379,5861,True,44431
4379,6426,True,44431
4380,3801,True,44458
4380,4899,True,44458
4380,5860,True,44458
4380,5861,True,44458
4380,6426,True,44458
4381,3801,True,44466
4381,4899,True,44466
4381,5860,True,44466
4381,5861,True,44466
4381,6426,True,44466
4382,3801,True,44423
4382,4899,True,44423
4382,5860,True,44423
4382,5861,True,44423
4382,6426,True,44423
4383,3801,True,44431
4383,4899,True,44431
4383,5860,True,44431
4383,5861,True,44431
4383,6426,True,44431
4384,3801,True,44458
4384,4899,True,44458
4384,5860,True,44458
4384,5861,True,44458
4384,6426,True,44458
4385,3801,True,44466
4385,4899,True,44466
4385,5860,True,44466
4385,5861,True,44466
4385,6426,True,44466
4386,3801,True,44423
4386,4899,True,44423
4386,5860,True,44423
4386,5861,True,44423
4386,6426,True,44423
4387,3801,True,44431
4387,4899,True,44431
4387,5860,True,44431
4387,5861,True,44431
4387,6426,True,44431
4388,3801,True,44458
4388,4899,True,44458
4388,5860,True,44458
4388,5861,True,44458
4388,6426,True,44458
4389,699,True,35327
4389,27725,True,35327
4389,50912,True,35327
4389,66145,True,35327
4389,67082,True,35327
4389,67083,True,35327
4390,699,True,35327
4390,27725,True,35327
4390,50912,True,35327
4390,66145,True,35327
4390,67082,True,35327
4390,67083,True,35327
4391,27419,True,
4392,27419,True,31453
4393,27419,True,31453
4394,27419,True,31453
4395,975,True,23884
4395,1061,True,23884
4395,1431,True,23884
4395,1432,True,23884
4395,1439,True,23884
4395,1446,True,23884
4395,2445,True,23884
4395,6107,True,23884
4395,6108,True,23884
4395,6223,True,23884
4395,6224,True,23884
4395,6225,True,23884
4395,6863,True,23884
4395,6883,True,23884
4395,7273,True,23884
4395,7274,True,23884
4395,21041,True,23884
4395,23549,True,23884
4395,23550,True,23884
4395,24027,True,23884
4395,34127,True,23884
4395,34132,True,23884
4395,34133,True,23884
4395,34222,True,23884
4395,34223,True,23884
4395,35767,True,23884
4395,44262,True,23884
4395,45947,True,23884
4395,51618,True,23884
4395,52623,True,23884
4395,64250,True,23884
4395,66218,True,23884
4395,72666,True,23884
4395,72667,True,23884
4396,975,True,23884
4396,1061,True,23884
4396,1431,True,23884
4396,1432,True,23884
4396,1439,True,23884
4396,1446,True,23884
4396,2445,True,23884
4396,6107,True,23884
4396,6108,True,23884
4396,6223,True,23884
4396,6224,True,23884
4396,6225,True,23884
4396,6863,True,23884
4396,6883,True,23884
4396,7273,True,23884
4396,7274,True,23884
4396,21041,True,23884
4396,23549,True,23884
4396,23550,True,23884
4396,24027,True,23884
4396,34127,True,23884
4396,34132,True,23884
4396,34133,True,23884
4396,34222,True,23884
4396,34223,True,23884
4396,35767,True,23884
4396,44262,True,23884
4396,45947,True,23884
4396,51618,True,23884
4396,52623,True,23884
4396,64250,True,23884
4396,66218,True,23884
4396,72666,True,23884
4396,72667,True,23884
4397,975,True,23884
4397,1061,True,23884
4397,1431,True,23884
4397,1432,True,23884
4397,1439,True,23884
4397,1446,True,23884
4397,2445,True,23884
4397,6107,True,23884
4397,6108,True,23884
4397,6223,True,23884
4397,6224,True,23884
4397,6225,True,23884
4397,6863,True,23884
4397,6883,True,23884
4397,7273,True,23884
4397,7274,True,23884
4397,21041,True,23884
4397,23549,True,23884
4397,23550,True,23884
4397,24027,True,23884
4397,34127,True,23884
4397,34132,True,23884
4397,34133,True,23884
4397,34222,True,23884
4397,34223,True,23884
4397,35767,True,23884
4397,44262,True,23884
4397,45947,True,23884
4397,51618,True,23884
4397,52623,True,23884
4397,64250,True,23884
4397,66218,True,23884
4397,72666,True,23884
4397,72667,True,23884
4398,975,True,
4398,1061,True,
4398,1431,True,
4398,1432,True,
4398,1439,True,
4398,1446,True,
4398,2445,True,
4398,6107,True,
4398,6108,True,
4398,6223,True,
4398,6224,True,
4398,6225,True,
4398,6863,True,
4398,6883,True,
4398,7273,True,
4398,7274,True,
4398,21041,True,
4398,23549,True,
4398,23550,True,
4398,24027,True,
4398,34127,True,
4398,34132,True,
4398,34133,True,
4398,34222,True,
4398,34223,True,
4398,35767,True,
4398,44262,True,
4398,45947,True,
4398,51618,True,
4398,52623,True,
4398,64250,True,
4398,66218,True,
4398,72666,True,
4398,72667,True,
4399,975,True,
4399,1061,True,
4399,1431,True,
4399,1432,True,
4399,1439,True,
4399,1446,True,
4399,2445,True,
4399,6107,True,
4399,6108,True,
4399,6223,True,
4399,6224,True,
4399,6225,True,
4399,6863,True,
4399,6883,True,
4399,7273,True,
4399,7274,True,
4399,21041,True,
4399,23549,True,
4399,23550,True,
4399,24027,True,
4399,34127,True,
4399,34132,True,
4399,34133,True,
4399,34222,True,
4399,34223,True,
4399,35767,True,
4399,44262,True,
4399,45947,True,
4399,51618,True,
4399,52623,True,
4399,64250,True,
4399,66218,True,
4399,72666,True,
4399,72667,True,
4400,975,True,23892
4400,1061,True,23892
4400,1431,True,23892
4400,1432,True,23892
4400,1439,True,23892
4400,1446,True,23892
4400,2445,True,23892
4400,6107,True,23892
4400,6108,True,23892
4400,6223,True,23892
4400,6224,True,23892
4400,6225,True,23892
4400,6863,True,23892
4400,6883,True,23892
4400,7273,True,23892
4400,7274,True,23892
4400,21041,True,23892
4400,23549,True,23892
4400,23550,True,23892
4400,24027,True,23892
4400,34127,True,23892
4400,34132,True,23892
4400,34133,True,23892
4400,34222,True,23892
4400,34223,True,23892
4400,35767,True,23892
4400,44262,True,23892
4400,45947,True,23892
4400,51618,True,23892
4400,52623,True,23892
4400,64250,True,23892
4400,66218,True,23892
4400,72666,True,23892
4400,72667,True,23892
4401,975,True,
4401,1061,True,
4401,1431,True,
4401,1432,True,
4401,1439,True,
4401,1446,True,
4401,2445,True,
4401,6107,True,
4401,6108,True,
4401,6223,True,
4401,6224,True,
4401,6225,True,
4401,6863,True,
4401,6883,True,
4401,7273,True,
4401,7274,True,
4401,21041,True,
4401,23549,True,
4401,23550,True,
4401,24027,True,
4401,34127,True,
4401,34132,True,
4401,34133,True,
4401,34222,True,
4401,34223,True,
4401,35767,True,
4401,44262,True,
4401,45947,True,
4401,51618,True,
4401,52623,True,
4401,64250,True,
4401,66218,True,
4401,72666,True,
4401,72667,True,
4402,975,True,27952
4402,1061,True,27952
4402,1431,True,27952
4402,1432,True,27952
4402,1439,True,27952
4402,1446,True,27952
4402,2445,True,27952
4402,6107,True,27952
4402,6108,True,27952
4402,6223,True,27952
4402,6224,True,27952
4402,6225,True,27952
4402,6863,True,27952
4402,6883,True,27952
4402,7273,True,27952
4402,7274,True,27952
4402,21041,True,27952
4402,23549,True,27952
4402,23550,True,27952
4402,24027,True,27952
4402,34127,True,27952
4402,34132,True,27952
4402,34133,True,27952
4402,34222,True,27952
4402,34223,True,27952
4402,35767,True,27952
4402,44262,True,27952
4402,45947,True,27952
4402,51618,True,27952
4402,52623,True,27952
4402,64250,True,27952
4402,66218,True,27952
4402,72666,True,27952
4402,72667,True,27952
4403,975,True,23361
4403,1061,True,23361
4403,1431,True,23361
4403,1432,True,23361
4403,1439,True,23361
4403,1446,True,23361
4403,2445,True,23361
4403,6107,True,23361
4403,6108,True,23361
4403,6223,True,23361
4403,6224,True,23361
4403,6225,True,23361
4403,6863,True,23361
4403,6883,True,23361
4403,7273,True,23361
4403,7274,True,23361
4403,21041,True,23361
4403,23549,True,23361
4403,23550,True,23361
4403,24027,True,23361
4403,34127,True,23361
4403,34132,True,23361
4403,34133,True,23361
4403,34222,True,23361
4403,34223,True,23361
4403,35767,True,23361
4403,44262,True,23361
4403,45947,True,23361
4403,51618,True,23361
4403,52623,True,23361
4403,64250,True,23361
4403,66218,True,23361
4403,72666,True,23361
4403,72667,True,23361
4404,975,True,29599
4404,1061,True,29599
4404,1431,True,29599
4404,1432,True,29599
4404,1439,True,29599
4404,1446,True,29599
4404,2445,True,29599
4404,6107,True,29599
4404,6108,True,29599
4404,6223,True,29599
4404,6224,True,29599
4404,6225,True,29599
4404,6863,True,29599
4404,6883,True,29599
4404,7273,True,29599
4404,7274,True,29599
4404,21041,True,29599
4404,23549,True,29599
4404,23550,True,29599
4404,24027,True,29599
4404,34127,True,29599
4404,34132,True,29599
4404,34133,True,29599
4404,34222,True,29599
4404,34223,True,29599
4404,35767,True,29599
4404,44262,True,29599
4404,45947,True,29599
4404,51618,True,29599
4404,52623,True,29599
4404,64250,True,29599
4404,66218,True,29599
4404,72666,True,29599
4404,72667,True,29599
4405,975,True,29599
4405,1061,True,29599
4405,1431,True,29599
4405,1432,True,29599
4405,1439,True,29599
4405,1446,True,29599
4405,2445,True,29599
4405,6107,True,29599
4405,6108,True,29599
4405,6223,True,29599
4405,6224,True,29599
4405,6225,True,29599
4405,6863,True,29599
4405,6883,True,29599
4405,7273,True,29599
4405,7274,True,29599
4405,21041,True,29599
4405,23549,True,29599
4405,23550,True,29599
4405,24027,True,29599
4405,34127,True,29599
4405,34132,True,29599
4405,34133,True,29599
4405,34222,True,29599
4405,34223,True,29599
4405,35767,True,29599
4405,44262,True,29599
4405,45947,True,29599
4405,51618,True,29599
4405,52623,True,29599
4405,64250,True,29599
4405,66218,True,29599
4405,72666,True,29599
4405,72667,True,29599
4406,975,True,23361
4406,1061,True,23361
4406,1431,True,23361
4406,1432,True,23361
4406,1439,True,23361
4406,1446,True,23361
4406,2445,True,23361
4406,6107,True,23361
4406,6108,True,23361
4406,6223,True,23361
4406,6224,True,23361
4406,6225,True,23361
4406,6863,True,23361
4406,6883,True,23361
4406,7273,True,23361
4406,7274,True,23361
4406,21041,True,23361
4406,23549,True,23361
4406,23550,True,23361
4406,24027,True,23361
4406,34127,True,23361
4406,34132,True,23361
4406,34133,True,23361
4406,34222,True,23361
4406,34223,True,23361
4406,35767,True,23361
4406,44262,True,23361
4406,45947,True,23361
4406,51618,True,23361
4406,52623,True,23361
4406,64250,True,23361
4406,66218,True,23361
4406,72666,True,23361
4406,72667,True,23361
4407,975,True,29599
4407,1061,True,29599
4407,1431,True,29599
4407,1432,True,29599
4407,1439,True,29599
4407,1446,True,29599
4407,2445,True,29599
4407,6107,True,29599
4407,6108,True,29599
4407,6223,True,29599
4407,6224,True,29599
4407,6225,True,29599
4407,6863,True,29599
4407,6883,True,29599
4407,7273,True,29599
4407,7274,True,29599
4407,21041,True,29599
4407,23549,True,29599
4407,23550,True,29599
4407,24027,True,29599
4407,34127,True,29599
4407,34132,True,29599
4407,34133,True,29599
4407,34222,True,29599
4407,34223,True,29599
4407,35767,True,29599
4407,44262,True,29599
4407,45947,True,29599
4407,51618,True,29599
4407,52623,True,29599
4407,64250,True,29599
4407,66218,True,29599
4407,72666,True,29599
4407,72667,True,29599
4408,975,True,23361
4408,1061,True,23361
4408,1431,True,23361
4408,1432,True,23361
4408,1439,True,23361
4408,1446,True,23361
4408,2445,True,23361
4408,6107,True,23361
4408,6108,True,23361
4408,6223,True,23361
4408,6224,True,23361
4408,6225,True,23361
4408,6863,True,23361
4408,6883,True,23361
4408,7273,True,23361
4408,7274,True,23361
4408,21041,True,23361
4408,23549,True,23361
4408,23550,True,23361
4408,24027,True,23361
4408,34127,True,23361
4408,34132,True,23361
4408,34133,True,23361
4408,34222,True,23361
4408,34223,True,23361
4408,35767,True,23361
4408,44262,True,23361
4408,45947,True,23361
4408,51618,True,23361
4408,52623,True,23361
4408,64250,True,23361
4408,66218,True,23361
4408,72666,True,23361
4408,72667,True,23361
4409,975,True,29599
4409,1061,True,29599
4409,1431,True,29599
4409,1432,True,29599
4409,1439,True,29599
4409,1446,True,29599
4409,2445,True,29599
4409,6107,True,29599
4409,6108,True,29599
4409,6223,True,29599
4409,6224,True,29599
4409,6225,True,29599
4409,6863,True,29599
4409,6883,True,29599
4409,7273,True,29599
4409,7274,True,29599
4409,21041,True,29599
4409,23549,True,29599
4409,23550,True,29599
4409,24027,True,29599
4409,34127,True,29599
4409,34132,True,29599
4409,34133,True,29599
4409,34222,True,29599
4409,34223,True,29599
4409,35767,True,29599
4409,44262,True,29599
4409,45947,True,29599
4409,51618,True,29599
4409,52623,True,29599
4409,64250,True,29599
4409,66218,True,29599
4409,72666,True,29599
4409,72667,True,29599
4410,975,True,25003
4410,1061,True,25003
4410,1431,True,25003
4410,1432,True,25003
4410,1439,True,25003
4410,1446,True,25003
4410,2445,True,25003
4410,6107,True,25003
4410,6108,True,25003
4410,6223,True,25003
4410,6224,True,25003
4410,6225,True,25003
4410,6863,True,25003
4410,6883,True,25003
4410,7273,True,25003
4410,7274,True,25003
4410,21041,True,25003
4410,23549,True,25003
4410,23550,True,25003
4410,24027,True,25003
4410,34127,True,25003
4410,34132,True,25003
4410,34133,True,25003
4410,34222,True,25003
4410,34223,True,25003
4410,35767,True,25003
4410,44262,True,25003
4410,45947,True,25003
4410,51618,True,25003
4410,52623,True,25003
4410,64250,True,25003
4410,66218,True,25003
4410,72666,True,25003
4410,72667,True,25003
4411,975,True,29599
4411,1061,True,29599
4411,1431,True,29599
4411,1432,True,29599
4411,1439,True,29599
4411,1446,True,29599
4411,2445,True,29599
4411,6107,True,29599
4411,6108,True,29599
4411,6223,True,29599
4411,6224,True,29599
4411,6225,True,29599
4411,6863,True,29599
4411,6883,True,29599
4411,7273,True,29599
4411,7274,True,29599
4411,21041,True,29599
4411,23549,True,29599
4411,23550,True,29599
4411,24027,True,29599
4411,34127,True,29599
4411,34132,True,29599
4411,34133,True,29599
4411,34222,True,29599
4411,34223,True,29599
4411,35767,True,29599
4411,44262,True,29599
4411,45947,True,29599
4411,51618,True,29599
4411,52623,True,29599
4411,64250,True,29599
4411,66218,True,29599
4411,72666,True,29599
4411,72667,True,29599
4412,975,True,27952
4412,1061,True,27952
4412,1431,True,27952
4412,1432,True,27952
4412,1439,True,27952
4412,1446,True,27952
4412,2445,True,27952
4412,6107,True,27952
4412,6108,True,27952
4412,6223,True,27952
4412,6224,True,27952
4412,6225,True,27952
4412,6863,True,27952
4412,6883,True,27952
4412,7273,True,27952
